110000,北京市,东城区
110000,北京市,西城区
110000,北京市,朝阳区
110000,北京市,丰台区
110000,北京市,石景山区
110000,北京市,海淀区
110000,北京市,门头沟区
110000,北京市,房山区
110000,北京市,通州区
110000,北京市,顺义区
110000,北京市,昌平区
110000,北京市,大兴区
110000,北京市,怀柔区
110000,北京市,平谷区
110000,北京市,密云区
110000,北京市,延庆区
120000,天津市,和平区
120000,天津市,河东区
120000,天津市,河西区
120000,天津市,南开区
120000,天津市,河北区
120000,天津市,红桥区
120000,天津市,东丽区
120000,天津市,西青区
120000,天津市,津南区
120000,天津市,北辰区
120000,天津市,武清区
120000,天津市,宝坻区
120000,天津市,滨海新区
120000,天津市,宁河区
120000,天津市,静海区
120000,天津市,蓟州区
410000,河南省,驻马店市,遂平县
410000,河南省,驻马店市,新蔡县
420000,湖北省,武汉市,江岸区
420000,湖北省,武汉市,江汉区
420000,湖北省,武汉市,硚口区
420000,湖北省,武汉市,汉阳区
420000,湖北省,武汉市,武昌区
420000,湖北省,武汉市,青山区
420000,湖北省,武汉市,洪山区
420000,湖北省,武汉市,东西湖区
420000,湖北省,武汉市,汉南区
420000,湖北省,武汉市,蔡甸区
420000,湖北省,武汉市,江夏区
420000,湖北省,武汉市,黄陂区
420000,湖北省,武汉市,新洲区
420000,湖北省,黄石市,黄石港区
420000,湖北省,黄石市,西塞山区
420000,湖北省,黄石市,下陆区
420000,湖北省,黄石市,铁山区
420000,湖北省,黄石市,阳新县
420000,湖北省,黄石市,大冶市
420000,湖北省,十堰市,茅箭区
420000,湖北省,十堰市,张湾区
420000,湖北省,十堰市,郧阳区
420000,湖北省,十堰市,郧西县
420000,湖北省,十堰市,竹山县
420000,湖北省,十堰市,竹溪县
420000,湖北省,十堰市,房县
420000,湖北省,十堰市,丹江口市
420000,湖北省,宜昌市,西陵区
420000,湖北省,宜昌市,伍家岗区
420000,湖北省,宜昌市,点军区
420000,湖北省,宜昌市,猇亭区
420000,湖北省,宜昌市,夷陵区
420000,湖北省,宜昌市,远安县
420000,湖北省,宜昌市,兴山县
420000,湖北省,宜昌市,秭归县
420000,湖北省,宜昌市,长阳土家族自治县
420000,湖北省,宜昌市,五峰土家族自治县
420000,湖北省,宜昌市,宜都市
420000,湖北省,宜昌市,当阳市
420000,湖北省,宜昌市,枝江市
420000,湖北省,襄阳市,襄城区
420000,湖北省,襄阳市,樊城区
420000,湖北省,襄阳市,襄州区
420000,湖北省,襄阳市,南漳县
420000,湖北省,襄阳市,谷城县
420000,湖北省,襄阳市,保康县
420000,湖北省,襄阳市,老河口市
420000,湖北省,襄阳市,枣阳市
420000,湖北省,襄阳市,宜城市
420000,湖北省,鄂州市,梁子湖区
420000,湖北省,鄂州市,华容区
420000,湖北省,鄂州市,鄂城区
420000,湖北省,荆门市,东宝区
420000,湖北省,荆门市,掇刀区
420000,湖北省,荆门市,沙洋县
420000,湖北省,荆门市,钟祥市
420000,湖北省,荆门市,京山市
420000,湖北省,孝感市,孝南区
420000,湖北省,孝感市,孝昌县
420000,湖北省,孝感市,大悟县
420000,湖北省,孝感市,云梦县
420000,湖北省,孝感市,应城市
420000,湖北省,孝感市,安陆市
420000,湖北省,孝感市,汉川市
420000,湖北省,荆州市,沙市区
420000,湖北省,荆州市,荆州区
420000,湖北省,荆州市,公安县
420000,湖北省,荆州市,江陵县
420000,湖北省,荆州市,石首市
420000,湖北省,荆州市,洪湖市
420000,湖北省,荆州市,松滋市
420000,湖北省,荆州市,监利市
420000,湖北省,黄冈市,黄州区
420000,湖北省,黄冈市,团风县
420000,湖北省,黄冈市,红安县
420000,湖北省,黄冈市,罗田县
420000,湖北省,黄冈市,英山县
420000,湖北省,黄冈市,浠水县
420000,湖北省,黄冈市,蕲春县
420000,湖北省,黄冈市,黄梅县
420000,湖北省,黄冈市,麻城市
420000,湖北省,黄冈市,武穴市
420000,湖北省,咸宁市,咸安区
420000,湖北省,咸宁市,嘉鱼县
420000,湖北省,咸宁市,通城县
420000,湖北省,咸宁市,崇阳县
420000,湖北省,咸宁市,通山县
420000,湖北省,咸宁市,赤壁市
420000,湖北省,随州市,曾都区
420000,湖北省,随州市,随县
420000,湖北省,随州市,广水市
420000,湖北省,恩施土家族苗族自治州,恩施市
420000,湖北省,恩施土家族苗族自治州,利川市
420000,湖北省,恩施土家族苗族自治州,建始县
420000,湖北省,恩施土家族苗族自治州,巴东县
420000,湖北省,恩施土家族苗族自治州,宣恩县
420000,湖北省,恩施土家族苗族自治州,咸丰县
420000,湖北省,恩施土家族苗族自治州,来凤县
420000,湖北省,恩施土家族苗族自治州,鹤峰县
420000,湖北省,仙桃市,潜江市
420000,湖北省,仙桃市,天门市
420000,湖北省,仙桃市,神农架林区
430000,湖南省,长沙市,芙蓉区
430000,湖南省,长沙市,天心区
430000,湖南省,长沙市,岳麓区
430000,湖南省,长沙市,开福区
430000,湖南省,长沙市,雨花区
430000,湖南省,长沙市,望城区
430000,湖南省,长沙市,长沙县
430000,湖南省,长沙市,浏阳市
430000,湖南省,长沙市,宁乡市
430000,湖南省,株洲市,荷塘区
430000,湖南省,株洲市,芦淞区
430000,湖南省,株洲市,石峰区
430000,湖南省,株洲市,天元区
430000,湖南省,株洲市,渌口区
430000,湖南省,株洲市,攸县
430000,湖南省,株洲市,茶陵县
430000,湖南省,株洲市,炎陵县
430000,湖南省,株洲市,醴陵市
430000,湖南省,湘潭市,雨湖区
430000,湖南省,湘潭市,岳塘区
430000,湖南省,湘潭市,湘潭县
430000,湖南省,湘潭市,湘乡市
430000,湖南省,湘潭市,韶山市
430000,湖南省,衡阳市,珠晖区
430000,湖南省,衡阳市,雁峰区
430000,湖南省,衡阳市,石鼓区
430000,湖南省,衡阳市,蒸湘区
430000,湖南省,衡阳市,南岳区
430000,湖南省,衡阳市,衡阳县
430000,湖南省,衡阳市,衡南县
430000,湖南省,衡阳市,衡山县
430000,湖南省,衡阳市,衡东县
430000,湖南省,衡阳市,祁东县
430000,湖南省,衡阳市,耒阳市
430000,湖南省,衡阳市,常宁市
430000,湖南省,邵阳市,双清区
430000,湖南省,邵阳市,大祥区
430000,湖南省,邵阳市,北塔区
430000,湖南省,邵阳市,新邵县
430000,湖南省,邵阳市,邵阳县
430000,湖南省,邵阳市,隆回县
430000,湖南省,邵阳市,洞口县
430000,湖南省,邵阳市,绥宁县
430000,湖南省,邵阳市,新宁县
430000,湖南省,邵阳市,城步苗族自治县
430000,湖南省,邵阳市,武冈市
430000,湖南省,邵阳市,邵东市
430000,湖南省,岳阳市,岳阳楼区
430000,湖南省,岳阳市,云溪区
430000,湖南省,岳阳市,君山区
430000,湖南省,岳阳市,岳阳县
430000,湖南省,岳阳市,华容县
430000,湖南省,岳阳市,湘阴县
430000,湖南省,岳阳市,平江县
430000,湖南省,岳阳市,汨罗市
430000,湖南省,岳阳市,临湘市
430000,湖南省,常德市,武陵区
430000,湖南省,常德市,鼎城区
430000,湖南省,常德市,安乡县
430000,湖南省,常德市,汉寿县
430000,湖南省,常德市,澧县
430000,湖南省,常德市,临澧县
430000,湖南省,常德市,桃源县
430000,湖南省,常德市,石门县
430000,湖南省,常德市,津市市
430000,湖南省,张家界市,永定区
430000,湖南省,张家界市,武陵源区
430000,湖南省,张家界市,慈利县
430000,湖南省,张家界市,桑植县
430000,湖南省,益阳市,资阳区
430000,湖南省,益阳市,赫山区
430000,湖南省,益阳市,南县
430000,湖南省,益阳市,桃江县
430000,湖南省,益阳市,安化县
430000,湖南省,益阳市,沅江市
430000,湖南省,郴州市,北湖区
430000,湖南省,郴州市,苏仙区
430000,湖南省,郴州市,桂阳县
430000,湖南省,郴州市,宜章县
430000,湖南省,郴州市,永兴县
430000,湖南省,郴州市,嘉禾县
430000,湖南省,郴州市,临武县
430000,湖南省,郴州市,汝城县
430000,湖南省,郴州市,桂东县
430000,湖南省,郴州市,安仁县
430000,湖南省,郴州市,资兴市
430000,湖南省,永州市,零陵区
430000,湖南省,永州市,冷水滩区
430000,湖南省,永州市,东安县
430000,湖南省,永州市,双牌县
430000,湖南省,永州市,道县
430000,湖南省,永州市,江永县
430000,湖南省,永州市,宁远县
430000,湖南省,永州市,蓝山县
430000,湖南省,永州市,新田县
430000,湖南省,永州市,江华瑶族自治县
430000,湖南省,永州市,祁阳市
430000,湖南省,怀化市,鹤城区
430000,湖南省,怀化市,中方县
430000,湖南省,怀化市,沅陵县
430000,湖南省,怀化市,辰溪县
430000,湖南省,怀化市,溆浦县
430000,湖南省,怀化市,会同县
430000,湖南省,怀化市,麻阳苗族自治县
430000,湖南省,怀化市,新晃侗族自治县
430000,湖南省,怀化市,芷江侗族自治县
430000,湖南省,怀化市,靖州苗族侗族自治县
430000,湖南省,怀化市,通道侗族自治县
430000,湖南省,怀化市,洪江市
430000,湖南省,娄底市,娄星区
430000,湖南省,娄底市,双峰县
430000,湖南省,娄底市,新化县
430000,湖南省,娄底市,冷水江市
430000,湖南省,娄底市,涟源市
430000,湖南省,湘西土家族苗族自治州,吉首市
430000,湖南省,湘西土家族苗族自治州,泸溪县
430000,湖南省,湘西土家族苗族自治州,凤凰县
430000,湖南省,湘西土家族苗族自治州,花垣县
430000,湖南省,湘西土家族苗族自治州,保靖县
430000,湖南省,湘西土家族苗族自治州,古丈县
430000,湖南省,湘西土家族苗族自治州,永顺县
430000,湖南省,湘西土家族苗族自治州,龙山县
440000,广东省,广州市,荔湾区
440000,广东省,广州市,越秀区
440000,广东省,广州市,海珠区
440000,广东省,广州市,天河区
440000,广东省,广州市,白云区
440000,广东省,广州市,黄埔区
440000,广东省,广州市,番禺区
440000,广东省,广州市,花都区
440000,广东省,广州市,南沙区
440000,广东省,广州市,从化区
440000,广东省,广州市,增城区
440000,广东省,韶关市,武江区
440000,广东省,韶关市,浈江区
440000,广东省,韶关市,曲江区
440000,广东省,韶关市,始兴县
440000,广东省,韶关市,仁化县
440000,广东省,韶关市,翁源县
440000,广东省,韶关市,乳源瑶族自治县
440000,广东省,韶关市,新丰县
440000,广东省,韶关市,乐昌市
440000,广东省,韶关市,南雄市
440000,广东省,深圳市,罗湖区
440000,广东省,深圳市,福田区
440000,广东省,深圳市,南山区
440000,广东省,深圳市,宝安区
440000,广东省,深圳市,龙岗区
440000,广东省,深圳市,盐田区
440000,广东省,深圳市,龙华区
440000,广东省,深圳市,坪山区
440000,广东省,深圳市,光明区
440000,广东省,珠海市,香洲区
440000,广东省,珠海市,斗门区
440000,广东省,珠海市,金湾区
440000,广东省,汕头市,龙湖区
440000,广东省,汕头市,金平区
440000,广东省,汕头市,濠江区
440000,广东省,汕头市,潮阳区
440000,广东省,汕头市,潮南区
440000,广东省,汕头市,澄海区
440000,广东省,汕头市,南澳县
440000,广东省,佛山市,禅城区
440000,广东省,佛山市,南海区
440000,广东省,佛山市,顺德区
440000,广东省,佛山市,三水区
440000,广东省,佛山市,高明区
440000,广东省,江门市,蓬江区
440000,广东省,江门市,江海区
440000,广东省,江门市,新会区
440000,广东省,江门市,台山市
440000,广东省,江门市,开平市
440000,广东省,江门市,鹤山市
440000,广东省,江门市,恩平市
440000,广东省,湛江市,赤坎区
440000,广东省,湛江市,霞山区
440000,广东省,湛江市,坡头区
440000,广东省,湛江市,麻章区
440000,广东省,湛江市,遂溪县
440000,广东省,湛江市,徐闻县
440000,广东省,湛江市,廉江市
440000,广东省,湛江市,雷州市
440000,广东省,湛江市,吴川市
440000,广东省,茂名市,茂南区
440000,广东省,茂名市,电白区
440000,广东省,茂名市,高州市
440000,广东省,茂名市,化州市
440000,广东省,茂名市,信宜市
440000,广东省,肇庆市,端州区
440000,广东省,肇庆市,鼎湖区
440000,广东省,肇庆市,高要区
440000,广东省,肇庆市,广宁县
440000,广东省,肇庆市,怀集县
440000,广东省,肇庆市,封开县
440000,广东省,肇庆市,德庆县
440000,广东省,肇庆市,四会市
440000,广东省,惠州市,惠城区
440000,广东省,惠州市,惠阳区
440000,广东省,惠州市,博罗县
440000,广东省,惠州市,惠东县
440000,广东省,惠州市,龙门县
440000,广东省,梅州市,梅江区
440000,广东省,梅州市,梅县区
440000,广东省,梅州市,大埔县
440000,广东省,梅州市,丰顺县
440000,广东省,梅州市,五华县
440000,广东省,梅州市,平远县
440000,广东省,梅州市,蕉岭县
440000,广东省,梅州市,兴宁市
440000,广东省,汕尾市,城区
440000,广东省,汕尾市,海丰县
440000,广东省,汕尾市,陆河县
440000,广东省,汕尾市,陆丰市
440000,广东省,河源市,源城区
440000,广东省,河源市,紫金县
440000,广东省,河源市,龙川县
440000,广东省,河源市,连平县
440000,广东省,河源市,和平县
440000,广东省,河源市,东源县
440000,广东省,阳江市,江城区
440000,广东省,阳江市,阳东区
440000,广东省,阳江市,阳西县
440000,广东省,阳江市,阳春市
440000,广东省,清远市,清城区
440000,广东省,清远市,清新区
440000,广东省,清远市,佛冈县
440000,广东省,清远市,阳山县
440000,广东省,清远市,连山壮族瑶族自治县
440000,广东省,清远市,连南瑶族自治县
440000,广东省,清远市,英德市
440000,广东省,清远市,连州市
440000,广东省,潮州市,湘桥区
440000,广东省,潮州市,潮安区
440000,广东省,潮州市,饶平县
440000,广东省,揭阳市,榕城区
440000,广东省,揭阳市,揭东区
440000,广东省,揭阳市,揭西县
440000,广东省,揭阳市,惠来县
440000,广东省,揭阳市,普宁市
440000,广东省,云浮市,云城区
440000,广东省,云浮市,云安区
440000,广东省,云浮市,新兴县
440000,广东省,云浮市,郁南县
440000,广东省,云浮市,罗定市
450000,广西壮族自治区,南宁市,兴宁区
450000,广西壮族自治区,南宁市,青秀区
450000,广西壮族自治区,南宁市,江南区
450000,广西壮族自治区,南宁市,西乡塘区
450000,广西壮族自治区,南宁市,良庆区
450000,广西壮族自治区,南宁市,邕宁区
450000,广西壮族自治区,南宁市,武鸣区
450000,广西壮族自治区,南宁市,隆安县
450000,广西壮族自治区,南宁市,马山县
450000,广西壮族自治区,南宁市,上林县
450000,广西壮族自治区,南宁市,宾阳县
450000,广西壮族自治区,南宁市,横州市
450000,广西壮族自治区,柳州市,城中区
450000,广西壮族自治区,柳州市,鱼峰区
450000,广西壮族自治区,柳州市,柳南区
450000,广西壮族自治区,柳州市,柳北区
450000,广西壮族自治区,柳州市,柳江区
450000,广西壮族自治区,柳州市,柳城县
450000,广西壮族自治区,柳州市,鹿寨县
450000,广西壮族自治区,柳州市,融安县
450000,广西壮族自治区,柳州市,融水苗族自治县
450000,广西壮族自治区,柳州市,三江侗族自治县
450000,广西壮族自治区,桂林市,秀峰区
450000,广西壮族自治区,桂林市,叠彩区
450000,广西壮族自治区,桂林市,象山区
450000,广西壮族自治区,桂林市,七星区
450000,广西壮族自治区,桂林市,雁山区
450000,广西壮族自治区,桂林市,临桂区
450000,广西壮族自治区,桂林市,阳朔县
450000,广西壮族自治区,桂林市,灵川县
450000,广西壮族自治区,桂林市,全州县
450000,广西壮族自治区,桂林市,兴安县
450000,广西壮族自治区,桂林市,永福县
450000,广西壮族自治区,桂林市,灌阳县
450000,广西壮族自治区,桂林市,龙胜各族自治县
450000,广西壮族自治区,桂林市,资源县
450000,广西壮族自治区,桂林市,平乐县
450000,广西壮族自治区,桂林市,恭城瑶族自治县
450000,广西壮族自治区,桂林市,荔浦市
450000,广西壮族自治区,梧州市,万秀区
450000,广西壮族自治区,梧州市,长洲区
450000,广西壮族自治区,梧州市,龙圩区
450000,广西壮族自治区,梧州市,苍梧县
450000,广西壮族自治区,梧州市,藤县
450000,广西壮族自治区,梧州市,蒙山县
450000,广西壮族自治区,梧州市,岑溪市
450000,广西壮族自治区,北海市,海城区
450000,广西壮族自治区,北海市,银海区
450000,广西壮族自治区,北海市,铁山港区
450000,广西壮族自治区,北海市,合浦县
450000,广西壮族自治区,防城港市,港口区
450000,广西壮族自治区,防城港市,防城区
450000,广西壮族自治区,防城港市,上思县
450000,广西壮族自治区,防城港市,东兴市
450000,广西壮族自治区,钦州市,钦南区
450000,广西壮族自治区,钦州市,钦北区
450000,广西壮族自治区,钦州市,灵山县
450000,广西壮族自治区,钦州市,浦北县
450000,广西壮族自治区,贵港市,港北区
450000,广西壮族自治区,贵港市,港南区
450000,广西壮族自治区,贵港市,覃塘区
450000,广西壮族自治区,贵港市,平南县
450000,广西壮族自治区,贵港市,桂平市
450000,广西壮族自治区,玉林市,玉州区
450000,广西壮族自治区,玉林市,福绵区
450000,广西壮族自治区,玉林市,容县
450000,广西壮族自治区,玉林市,陆川县
450000,广西壮族自治区,玉林市,博白县
450000,广西壮族自治区,玉林市,兴业县
450000,广西壮族自治区,玉林市,北流市
450000,广西壮族自治区,百色市,右江区
450000,广西壮族自治区,百色市,田阳区
450000,广西壮族自治区,百色市,田东县
450000,广西壮族自治区,百色市,德保县
450000,广西壮族自治区,百色市,那坡县
450000,广西壮族自治区,百色市,凌云县
450000,广西壮族自治区,百色市,乐业县
450000,广西壮族自治区,百色市,田林县
450000,广西壮族自治区,百色市,西林县
450000,广西壮族自治区,百色市,隆林各族自治县
450000,广西壮族自治区,百色市,靖西市
450000,广西壮族自治区,百色市,平果市
450000,广西壮族自治区,贺州市,八步区
450000,广西壮族自治区,贺州市,平桂区
450000,广西壮族自治区,贺州市,昭平县
450000,广西壮族自治区,贺州市,钟山县
450000,广西壮族自治区,贺州市,富川瑶族自治县
450000,广西壮族自治区,河池市,金城江区
450000,广西壮族自治区,河池市,宜州区
450000,广西壮族自治区,河池市,南丹县
450000,广西壮族自治区,河池市,天峨县
450000,广西壮族自治区,河池市,凤山县
450000,广西壮族自治区,河池市,东兰县
450000,广西壮族自治区,河池市,罗城仫佬族自治县
450000,广西壮族自治区,河池市,环江毛南族自治县
450000,广西壮族自治区,河池市,巴马瑶族自治县
450000,广西壮族自治区,河池市,都安瑶族自治县
450000,广西壮族自治区,河池市,大化瑶族自治县
450000,广西壮族自治区,来宾市,兴宾区
450000,广西壮族自治区,来宾市,忻城县
450000,广西壮族自治区,来宾市,象州县
450000,广西壮族自治区,来宾市,武宣县
450000,广西壮族自治区,来宾市,金秀瑶族自治县
450000,广西壮族自治区,来宾市,合山市
450000,广西壮族自治区,崇左市,江州区
450000,广西壮族自治区,崇左市,扶绥县
450000,广西壮族自治区,崇左市,宁明县
450000,广西壮族自治区,崇左市,龙州县
450000,广西壮族自治区,崇左市,大新县
450000,广西壮族自治区,崇左市,天等县
450000,广西壮族自治区,崇左市,凭祥市
460000,海南省,海口市,秀英区
460000,海南省,海口市,龙华区
460000,海南省,海口市,琼山区
460000,海南省,海口市,美兰区
460000,海南省,三亚市,海棠区
460000,海南省,三亚市,吉阳区
460000,海南省,三亚市,天涯区
460000,海南省,三亚市,崖州区
460000,海南省,五指山市,琼海市
460000,海南省,五指山市,文昌市
460000,海南省,五指山市,万宁市
460000,海南省,五指山市,东方市
460000,海南省,五指山市,定安县
460000,海南省,五指山市,屯昌县
460000,海南省,五指山市,澄迈县
460000,海南省,五指山市,临高县
460000,海南省,五指山市,白沙黎族自治县
460000,海南省,五指山市,昌江黎族自治县
460000,海南省,五指山市,乐东黎族自治县
460000,海南省,五指山市,陵水黎族自治县
460000,海南省,五指山市,保亭黎族苗族自治县
460000,海南省,五指山市,琼中黎族苗族自治县
500000,重庆市,万州区
500000,重庆市,涪陵区
500000,重庆市,渝中区
500000,重庆市,大渡口区
500000,重庆市,江北区
500000,重庆市,沙坪坝区
500000,重庆市,九龙坡区
500000,重庆市,南岸区
500000,重庆市,北碚区
500000,重庆市,綦江区
500000,重庆市,大足区
500000,重庆市,渝北区
500000,重庆市,巴南区
500000,重庆市,黔江区
500000,重庆市,长寿区
500000,重庆市,江津区
500000,重庆市,合川区
500000,重庆市,永川区
500000,重庆市,南川区
500000,重庆市,璧山区
500000,重庆市,铜梁区
500000,重庆市,潼南区
500000,重庆市,荣昌区
500000,重庆市,开州区
500000,重庆市,梁平区
500000,重庆市,武隆区
500000,重庆市,城口县
500000,重庆市,丰都县
500000,重庆市,垫江县
500000,重庆市,忠县
500000,重庆市,云阳县
500000,重庆市,奉节县
500000,重庆市,巫山县
500000,重庆市,巫溪县
500000,重庆市,石柱土家族自治县
500000,重庆市,秀山土家族苗族自治县
500000,重庆市,酉阳土家族苗族自治县
500000,重庆市,彭水苗族土家族自治县
510000,四川省,成都市,锦江区
510000,四川省,成都市,青羊区
510000,四川省,成都市,金牛区
510000,四川省,成都市,武侯区
510000,四川省,成都市,成华区
510000,四川省,成都市,龙泉驿区
510000,四川省,成都市,青白江区
510000,四川省,成都市,新都区
510000,四川省,成都市,温江区
510000,四川省,成都市,双流区
510000,四川省,成都市,郫都区
510000,四川省,成都市,新津区
510000,四川省,成都市,金堂县
510000,四川省,成都市,大邑县
510000,四川省,成都市,蒲江县
510000,四川省,成都市,都江堰市
510000,四川省,成都市,彭州市
510000,四川省,成都市,邛崃市
510000,四川省,成都市,崇州市
510000,四川省,成都市,简阳市
510000,四川省,自贡市,自流井区
510000,四川省,自贡市,贡井区
510000,四川省,自贡市,大安区
510000,四川省,自贡市,沿滩区
510000,四川省,自贡市,荣县
510000,四川省,自贡市,富顺县
510000,四川省,攀枝花市,东区
510000,四川省,攀枝花市,西区
510000,四川省,攀枝花市,仁和区
510000,四川省,攀枝花市,米易县
510000,四川省,攀枝花市,盐边县
510000,四川省,泸州市,江阳区
510000,四川省,泸州市,纳溪区
510000,四川省,泸州市,龙马潭区
510000,四川省,泸州市,泸县
510000,四川省,泸州市,合江县
510000,四川省,泸州市,叙永县
510000,四川省,泸州市,古蔺县
510000,四川省,德阳市,旌阳区
510000,四川省,德阳市,罗江区
510000,四川省,德阳市,中江县
510000,四川省,德阳市,广汉市
510000,四川省,德阳市,什邡市
510000,四川省,德阳市,绵竹市
510000,四川省,绵阳市,涪城区
510000,四川省,绵阳市,游仙区
510000,四川省,绵阳市,安州区
510000,四川省,绵阳市,三台县
510000,四川省,绵阳市,盐亭县
510000,四川省,绵阳市,梓潼县
510000,四川省,绵阳市,北川羌族自治县
510000,四川省,绵阳市,平武县
510000,四川省,绵阳市,江油市
510000,四川省,广元市,利州区
510000,四川省,广元市,昭化区
510000,四川省,广元市,朝天区
510000,四川省,广元市,旺苍县
510000,四川省,广元市,青川县
510000,四川省,广元市,剑阁县
510000,四川省,广元市,苍溪县
510000,四川省,遂宁市,船山区
510000,四川省,遂宁市,安居区
510000,四川省,遂宁市,蓬溪县
510000,四川省,遂宁市,大英县
510000,四川省,遂宁市,射洪市
510000,四川省,内江市,市中区
510000,四川省,内江市,东兴区
510000,四川省,内江市,威远县
510000,四川省,内江市,资中县
510000,四川省,内江市,隆昌市
510000,四川省,乐山市,市中区
510000,四川省,乐山市,沙湾区
510000,四川省,乐山市,五通桥区
510000,四川省,乐山市,金口河区
510000,四川省,乐山市,犍为县
510000,四川省,乐山市,井研县
510000,四川省,乐山市,夹江县
510000,四川省,乐山市,沐川县
510000,四川省,乐山市,峨边彝族自治县
510000,四川省,乐山市,马边彝族自治县
510000,四川省,乐山市,峨眉山市
510000,四川省,南充市,顺庆区
510000,四川省,南充市,高坪区
510000,四川省,南充市,嘉陵区
510000,四川省,南充市,南部县
510000,四川省,南充市,营山县
510000,四川省,南充市,蓬安县
510000,四川省,南充市,仪陇县
510000,四川省,南充市,西充县
510000,四川省,南充市,阆中市
510000,四川省,眉山市,东坡区
510000,四川省,眉山市,彭山区
510000,四川省,眉山市,仁寿县
510000,四川省,眉山市,洪雅县
510000,四川省,眉山市,丹棱县
510000,四川省,眉山市,青神县
510000,四川省,宜宾市,翠屏区
510000,四川省,宜宾市,南溪区
510000,四川省,宜宾市,叙州区
510000,四川省,宜宾市,江安县
510000,四川省,宜宾市,长宁县
510000,四川省,宜宾市,高县
510000,四川省,宜宾市,珙县
510000,四川省,宜宾市,筠连县
510000,四川省,宜宾市,兴文县
510000,四川省,宜宾市,屏山县
510000,四川省,广安市,广安区
510000,四川省,广安市,前锋区
510000,四川省,广安市,岳池县
510000,四川省,广安市,武胜县
510000,四川省,广安市,邻水县
510000,四川省,广安市,华蓥市
510000,四川省,达州市,通川区
510000,四川省,达州市,达川区
510000,四川省,达州市,宣汉县
510000,四川省,达州市,开江县
510000,四川省,达州市,大竹县
510000,四川省,达州市,渠县
510000,四川省,达州市,万源市
510000,四川省,雅安市,雨城区
510000,四川省,雅安市,名山区
510000,四川省,雅安市,荥经县
510000,四川省,雅安市,汉源县
510000,四川省,雅安市,石棉县
510000,四川省,雅安市,天全县
510000,四川省,雅安市,芦山县
510000,四川省,雅安市,宝兴县
510000,四川省,巴中市,巴州区
510000,四川省,巴中市,恩阳区
510000,四川省,巴中市,通江县
510000,四川省,巴中市,南江县
510000,四川省,巴中市,平昌县
510000,四川省,资阳市,雁江区
510000,四川省,资阳市,安岳县
510000,四川省,资阳市,乐至县
510000,四川省,阿坝藏族羌族自治州,马尔康市
510000,四川省,阿坝藏族羌族自治州,汶川县
510000,四川省,阿坝藏族羌族自治州,理县
510000,四川省,阿坝藏族羌族自治州,茂县
510000,四川省,阿坝藏族羌族自治州,松潘县
510000,四川省,阿坝藏族羌族自治州,九寨沟县
510000,四川省,阿坝藏族羌族自治州,金川县
510000,四川省,阿坝藏族羌族自治州,小金县
510000,四川省,阿坝藏族羌族自治州,黑水县
510000,四川省,阿坝藏族羌族自治州,壤塘县
510000,四川省,阿坝藏族羌族自治州,阿坝县
510000,四川省,阿坝藏族羌族自治州,若尔盖县
510000,四川省,阿坝藏族羌族自治州,红原县
510000,四川省,甘孜藏族自治州,康定市
510000,四川省,甘孜藏族自治州,泸定县
510000,四川省,甘孜藏族自治州,丹巴县
510000,四川省,甘孜藏族自治州,九龙县
510000,四川省,甘孜藏族自治州,雅江县
510000,四川省,甘孜藏族自治州,道孚县
510000,四川省,甘孜藏族自治州,炉霍县
510000,四川省,甘孜藏族自治州,甘孜县
510000,四川省,甘孜藏族自治州,新龙县
510000,四川省,甘孜藏族自治州,德格县
510000,四川省,甘孜藏族自治州,白玉县
510000,四川省,甘孜藏族自治州,石渠县
510000,四川省,甘孜藏族自治州,色达县
510000,四川省,甘孜藏族自治州,理塘县
510000,四川省,甘孜藏族自治州,巴塘县
510000,四川省,甘孜藏族自治州,乡城县
510000,四川省,甘孜藏族自治州,稻城县
510000,四川省,甘孜藏族自治州,得荣县
510000,四川省,凉山彝族自治州,西昌市
510000,四川省,凉山彝族自治州,会理市
510000,四川省,凉山彝族自治州,木里藏族自治县
510000,四川省,凉山彝族自治州,盐源县
510000,四川省,凉山彝族自治州,德昌县
510000,四川省,凉山彝族自治州,会东县
510000,四川省,凉山彝族自治州,宁南县
510000,四川省,凉山彝族自治州,普格县
510000,四川省,凉山彝族自治州,布拖县
510000,四川省,凉山彝族自治州,金阳县
510000,四川省,凉山彝族自治州,昭觉县
510000,四川省,凉山彝族自治州,喜德县
510000,四川省,凉山彝族自治州,冕宁县
510000,四川省,凉山彝族自治州,越西县
510000,四川省,凉山彝族自治州,甘洛县
510000,四川省,凉山彝族自治州,美姑县
510000,四川省,凉山彝族自治州,雷波县
520000,贵州省,贵阳市,南明区
520000,贵州省,贵阳市,云岩区
520000,贵州省,贵阳市,花溪区
520000,贵州省,贵阳市,乌当区
520000,贵州省,贵阳市,白云区
520000,贵州省,贵阳市,观山湖区
520000,贵州省,贵阳市,开阳县
520000,贵州省,贵阳市,息烽县
520000,贵州省,贵阳市,修文县
520000,贵州省,贵阳市,清镇市
520000,贵州省,六盘水市,钟山区
520000,贵州省,六盘水市,六枝特区
520000,贵州省,六盘水市,水城区
520000,贵州省,六盘水市,盘州市
520000,贵州省,遵义市,红花岗区
520000,贵州省,遵义市,汇川区
520000,贵州省,遵义市,播州区
520000,贵州省,遵义市,桐梓县
520000,贵州省,遵义市,绥阳县
520000,贵州省,遵义市,正安县
520000,贵州省,遵义市,道真仡佬族苗族自治县
